1685594143.2487655,1,0.7760000228881836
1685594428.2638905,2,0.8382222056388855
1685594713.2042723,3,0.840666651725769
1685595055.8177793,4,0.875333309173584
1685595374.0763113,5,0.8154444694519043
1685595689.1148474,6,0.8859999775886536
1685596018.3423314,7,0.8682222366333008
1685596332.8300438,8,0.8958888649940491
1685596639.5923643,9,0.8880000114440918
1685596939.411338,10,0.8966666460037231
1685597236.9812565,11,0.9056666493415833
1685597532.5171318,12,0.8958888649940491
1685597825.225005,13,0.9095555543899536
1685598118.5865421,14,0.8998888731002808
1685598414.009591,15,0.9094444513320923
1685598731.7876723,16,0.8991110920906067
1685599048.341299,17,0.910111129283905
1685599353.3776197,18,0.9068889021873474
1685599650.3415422,19,0.9078888893127441
1685599950.7102997,20,0.9107778072357178
1685600253.4997535,21,0.9071111083030701
1685600545.1657045,22,0.9085555672645569
1685600842.3551106,23,0.9061111211776733
1685601139.993839,24,0.9129999876022339
1685601437.9556704,25,0.9111111164093018
1685601744.069015,26,0.914222240447998
1685602050.415236,27,0.9195555448532104
1685602360.4179854,28,0.9010000228881836
1685602661.4142067,29,0.9194444417953491
1685602961.5759568,30,0.9006666541099548
1685603258.7917707,31,0.9181110858917236
1685603547.1912603,32,0.9135555624961853
1685603836.0303829,33,0.9144444465637207
1685604126.6586008,34,0.9174444675445557
1685604420.6296701,35,0.9155555367469788
1685604731.3588364,36,0.9188888669013977
1685605029.7852144,37,0.9124444723129272
1685605328.2688358,38,0.9188888669013977
1685605621.9868634,39,0.9141111373901367
1685605914.81991,40,0.9200000166893005
