0,1,0.6465479135513306
1,2,0.6522049903869629
2,3,0.6856985807418823
3,4,0.7036502790451049
4,5,0.7214311618804932
5,6,0.7244134342193603
6,7,0.7399919268798828
7,8,0.7353346727676391
8,9,0.7483509291641235
9,10,0.7485513156314086
10,11,0.7578489223515625
11,12,0.7551801347372314
12,13,0.7630175676129687
13,14,0.7567210153450029
14,15,0.7628737184828196
15,16,0.757418697680573
16,17,0.7651600751909855
17,18,0.7618265815754678
18,19,0.7708485763180224
19,20,0.7584066057746391
20,21,0.7701954880085458
21,22,0.768952276630811
22,23,0.7754006781122758
23,24,0.766080140944819
24,25,0.7724476098278167
25,26,0.7702420615708233
26,27,0.7753751792642714
27,28,0.7755573343117976
28,29,0.7789794058132138
29,30,0.7722088486270884
30,31,0.7775775426815021
31,32,0.7683316608780664
32,33,0.7779491031476284
33,34,0.775403027791287
34,35,0.783736851846281
35,36,0.7817196053475757
36,37,0.784690570963062
37,38,0.778333420832537
38,39,0.7806911917207136
39,40,0.7780474932001527
