0,1,0.8980000019073486
1,2,0.9071555614471436
2,3,0.9218044567108155
3,4,0.9332160167694092
4,5,0.9417073972702027
5,6,0.9484911112594605
6,7,0.9456724493865968
7,8,0.9519812446334841
8,9,0.9559443105160523
9,10,0.9582332437574463
10,11,0.9613399544560669
11,12,0.962226202440486
12,13,0.9643134894086276
13,14,0.963476981050572
14,15,0.9646639617245205
15,16,0.9658206100440507
16,17,0.9675368186936668
17,18,0.9683443139258558
18,19,0.9680288213648518
19,20,0.9687728391980004
20,21,0.968063706570558
21,22,0.9695493426404549
22,23,0.9691962746669145
23,24,0.9700510947638328
24,25,0.9695862083872304
25,26,0.9697961776995745
26,27,0.970677707764154
27,28,0.9684510792330774
28,29,0.9694262126109523
29,30,0.9684112893951846
30,31,0.9695801036007949
31,32,0.9701036272315828
32,33,0.9697510753791718
33,34,0.9696728679371589
34,35,0.9688703949947782
35,36,0.9708333453953044
36,37,0.9696555639159548
37,38,0.9700599971325319
38,39,0.9701248921698999
39,40,0.9707860540000601
